iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
256	0.279544	1.68632	-0.469722	-0.348031	2.06214	-0.499991	0.279544	1.68632	-0.469722	-0.309858	1.90932	-0.370281	0.204658	1.82966	-0.536054	-0.309858	1.90932	-0.370281	0.185295
257	0.294762	1.68524	-0.474577	-0.35795	2.04786	-0.505376	0.294762	1.68524	-0.474577	-0.31813	1.90036	-0.380557	0.219562	1.82307	-0.537787	-0.31813	1.90036	-0.380557	0.17986
258	0.309426	1.68464	-0.479109	-0.367623	2.03314	-0.511609	0.309426	1.68464	-0.479109	-0.326334	1.89094	-0.391489	0.234063	1.81674	-0.539011	-0.326334	1.89094	-0.391489	0.175238
259	0.323629	1.68443	-0.483198	-0.377122	2.01813	-0.518703	0.323629	1.68443	-0.483198	-0.334419	1.88093	-0.402839	0.248058	1.81092	-0.539745	-0.334419	1.88093	-0.402839	0.171494
260	0.337427	1.68464	-0.486777	-0.386485	2.00293	-0.526585	0.337427	1.68464	-0.486777	-0.342335	1.87028	-0.414429	0.261481	1.80578	-0.539976	-0.342335	1.87028	-0.414429	0.168005
261	0.350761	1.68548	-0.489873	-0.395663	1.98743	-0.535011	0.350761	1.68548	-0.489873	-0.350082	1.85914	-0.426239	0.274371	1.80129	-0.539617	-0.350082	1.85914	-0.426239	0.164888
262	0.363622	1.68703	-0.492484	-0.404618	1.97164	-0.543819	0.363622	1.68703	-0.492484	-0.357611	1.84756	-0.438149	0.286713	1.79752	-0.538641	-0.357611	1.84756	-0.438149	0.16222
263	0.376008	1.68938	-0.494611	-0.4133	1.95562	-0.552863	0.376008	1.68938	-0.494611	-0.364851	1.83561	-0.450012	0.298466	1.79457	-0.537039	-0.364851	1.83561	-0.450012	0.157816
264	0.387575	1.69304	-0.496437	-0.421428	1.93891	-0.561564	0.387575	1.69304	-0.496437	-0.371927	1.82384	-0.462102	0.309918	1.79211	-0.534651	-0.371927	1.82384	-0.462102	0.153289
265	0.398394	1.69789	-0.4979	-0.428966	1.92181	-0.569926	0.398394	1.69789	-0.4979	-0.378692	1.81215	-0.474106	0.320922	1.7904	-0.531591	-0.378692	1.81215	-0.474106	0.149689
266	0.408628	1.70375	-0.498936	-0.435937	1.90473	-0.578052	0.408628	1.70375	-0.498936	-0.384914	1.80034	-0.485613	0.331221	1.78982	-0.528004	-0.384914	1.80034	-0.485613	0.145711
267	0.418097	1.71083	-0.499648	-0.442142	1.8876	-0.585633	0.418097	1.71083	-0.499648	-0.390567	1.78873	-0.496627	0.340883	1.79031	-0.523902	-0.390567	1.78873	-0.496627	0.142159
268	0.426816	1.7191	-0.500067	-0.44751	1.8707	-0.59262	0.426816	1.7191	-0.500067	-0.395486	1.77735	-0.506912	0.349761	1.79204	-0.519394	-0.395486	1.77735	-0.506912	0.139548
269	0.434836	1.7285	-0.500247	-0.452	1.85432	-0.599004	0.434836	1.7285	-0.500247	-0.399473	1.76623	-0.516212	0.357662	1.79519	-0.514591	-0.399473	1.76623	-0.516212	0.136018
270	0.441808	1.73931	-0.500333	-0.455309	1.83832	-0.60437	0.441808	1.73931	-0.500333	-0.402601	1.75585	-0.524707	0.364776	1.79957	-0.509538	-0.402601	1.75585	-0.524707	0.133645
271	0.447903	1.75132	-0.500371	-0.457497	1.82315	-0.608886	0.447903	1.75132	-0.500371	-0.404594	1.7461	-0.532035	0.370771	1.80543	-0.504387	-0.404594	1.7461	-0.532035	0.130675
272	0.452826	1.76469	-0.500472	-0.458324	1.80877	-0.612259	0.452826	1.76469	-0.500472	-0.405508	1.73737	-0.538337	0.375777	1.81262	-0.499232	-0.405508	1.73737	-0.538337	0.12838
273	0.456639	1.77924	-0.500719	-0.45781	1.79548	-0.61458	0.456639	1.77924	-0.500719	-0.40517	1.72965	-0.543423	0.37957	1.82123	-0.494197	-0.40517	1.72965	-0.543423	0.126456
274	0.459267	1.79493	-0.501203	-0.455904	1.78342	-0.615824	0.459267	1.79493	-0.501203	-0.403528	1.72308	-0.547275	0.382074	1.83117	-0.489381	-0.403528	1.72308	-0.547275	0.125296
275	0.460718	1.8116	-0.502023	-0.452626	1.77273	-0.616053	0.460718	1.8116	-0.502023	-0.400502	1.7177	-0.54984	0.383146	1.84238	-0.484855	-0.400502	1.7177	-0.54984	0.124728
276	0.46093	1.82915	-0.503262	-0.447975	1.76346	-0.615283	0.46093	1.82915	-0.503262	-0.396094	1.7136	-0.551165	0.382734	1.8547	-0.480676	-0.396094	1.7136	-0.551165	0.125237
277	0.459954	1.84739	-0.505021	-0.442039	1.75569	-0.613634	0.459954	1.84739	-0.505021	-0.390272	1.71076	-0.551244	0.380698	1.86797	-0.47685	-0.390272	1.71076	-0.551244	0.125495
278	0.457534	1.86621	-0.50727	-0.434721	1.74925	-0.610988	0.457534	1.86621	-0.50727	-0.38324	1.70934	-0.550348	0.377236	1.88192	-0.473473	-0.38324	1.70934	-0.550348	0.12467
279	0.453394	1.88543	-0.509884	-0.42594	1.74401	-0.607253	0.453394	1.88543	-0.509884	-0.375238	1.70939	-0.548763	0.372597	1.89631	-0.470694	-0.375238	1.70939	-0.548763	0.124787
280	0.44784	1.90477	-0.512965	-0.415998	1.74006	-0.602768	0.44784	1.90477	-0.512965	-0.366165	1.71067	-0.546364	0.36648	1.91099	-0.468396	-0.366165	1.71067	-0.546364	0.125077
281	0.440847	1.92403	-0.516462	-0.40499	1.7373	-0.597615	0.440847	1.92403	-0.516462	-0.35616	1.71311	-0.543301	0.358945	1.92575	-0.466576	-0.35616	1.71311	-0.543301	0.126553
282	0.432637	1.94301	-0.520458	-0.393161	1.73566	-0.592029	0.432637	1.94301	-0.520458	-0.345238	1.71655	-0.539575	0.349835	1.94036	-0.465066	-0.345238	1.71655	-0.539575	0.128645
283	0.423207	1.96157	-0.524893	-0.380614	1.73499	-0.586076	0.423207	1.96157	-0.524893	-0.333567	1.72091	-0.535354	0.339244	1.95462	-0.463809	-0.333567	1.72091	-0.535354	0.131055
284	0.412525	1.97957	-0.529661	-0.367435	1.73512	-0.5798	0.412525	1.97957	-0.529661	-0.321332	1.7261	-0.530816	0.327311	1.96835	-0.462779	-0.321332	1.7261	-0.530816	0.133343
285	0.400525	1.99688	-0.534594	-0.35369	1.7359	-0.573222	0.400525	1.99688	-0.534594	-0.308732	1.73202	-0.526141	0.314223	1.98141	-0.461994	-0.308732	1.73202	-0.526141	0.135653
286	0.38725	2.01341	-0.539586	-0.339497	1.73724	-0.566419	0.38725	2.01341	-0.539586	-0.295894	1.73855	-0.521434	0.30007	1.99371	-0.461396	-0.295894	1.73855	-0.521434	0.135994
287	0.372355	2.02898	-0.544157	-0.324778	1.73905	-0.559267	0.372355	2.02898	-0.544157	-0.283117	1.74554	-0.516971	0.28533	2.00529	-0.461301	-0.283117	1.74554	-0.516971	0.135003
288	0.355891	2.04349	-0.54814	-0.309655	1.7413	-0.551859	0.355891	2.04349	-0.54814	-0.27047	1.75279	-0.512787	0.270086	2.01614	-0.46171	-0.27047	1.75279	-0.512787	0.135165
289	0.338416	2.05706	-0.551904	-0.294458	1.74389	-0.544494	0.338416	2.05706	-0.551904	-0.257781	1.76023	-0.508683	0.253911	2.02612	-0.462083	-0.257781	1.76023	-0.508683	0.133759
290	0.319641	2.06954	-0.55499	-0.279105	1.74679	-0.537067	0.319641	2.06954	-0.55499	-0.245251	1.76769	-0.504839	0.237214	2.03534	-0.462717	-0.245251	1.76769	-0.504839	0.133356
291	0.299999	2.08109	-0.557711	-0.263809	1.74985	-0.529768	0.299999	2.08109	-0.557711	-0.232751	1.77515	-0.501119	0.219683	2.04366	-0.463134	-0.232751	1.77515	-0.501119	0.132239
292	0.27936	2.09164	-0.559777	-0.248527	1.75303	-0.522546	0.27936	2.09164	-0.559777	-0.220375	1.78248	-0.497609	0.201564	2.05116	-0.46347	-0.220375	1.78248	-0.497609	0.130836
293	0.257798	2.1012	-0.561122	-0.233284	1.75628	-0.515434	0.257798	2.1012	-0.561122	-0.208112	1.78959	-0.4943	0.182893	2.05785	-0.463639	-0.208112	1.78959	-0.4943	0.129811
294	0.235499	2.10985	-0.561839	-0.218124	1.75946	-0.508485	0.235499	2.10985	-0.561839	-0.195905	1.79647	-0.491154	0.163599	2.06366	-0.463407	-0.195905	1.79647	-0.491154	0.128875
295	0.21252	2.11762	-0.561865	-0.203025	1.76249	-0.501707	0.21252	2.11762	-0.561865	-0.183733	1.80304	-0.488179	0.143748	2.06861	-0.462703	-0.183733	1.80304	-0.488179	0.127618
296	0.188858	2.12448	-0.561051	-0.187937	1.76535	-0.495098	0.188858	2.12448	-0.561051	-0.17158	1.80921	-0.485388	0.123472	2.07275	-0.461561	-0.17158	1.80921	-0.485388	0.126678
297	0.164671	2.13048	-0.559471	-0.172842	1.76793	-0.488695	0.164671	2.13048	-0.559471	-0.159381	1.81497	-0.482772	0.102759	2.07603	-0.459808	-0.159381	1.81497	-0.482772	0.125779
298	0.140027	2.13563	-0.557076	-0.157684	1.77017	-0.482515	0.140027	2.13563	-0.557076	-0.14709	1.82027	-0.480346	0.0817042	2.07845	-0.457421	-0.14709	1.82027	-0.480346	0.125268
299	0.115064	2.13999	-0.55393	-0.142415	1.77198	-0.476591	0.115064	2.13999	-0.55393	-0.134647	1.82512	-0.478128	0.0603529	2.08	-0.454291	-0.134647	1.82512	-0.478128	0.124289
300	0.0897887	2.14346	-0.549856	-0.126962	1.77343	-0.470962	0.0897887	2.14346	-0.549856	-0.122011	1.82939	-0.476141	0.0389038	2.08079	-0.450588	-0.122011	1.82939	-0.476141	0.124212
301	0.0644602	2.14625	-0.545149	-0.111281	1.77433	-0.465664	0.0644602	2.14625	-0.545149	-0.109111	1.83322	-0.474429	0.0173221	2.08069	-0.446049	-0.109111	1.83322	-0.474429	0.124279
302	0.0391513	2.14832	-0.539771	-0.0953072	1.7747	-0.460747	0.0391513	2.14832	-0.539771	-0.0959074	1.83657	-0.473036	-0.0042225	2.07976	-0.440789	-0.0959074	1.83657	-0.473036	0.124423
303	0.0139704	2.14967	-0.533741	-0.0789873	1.77457	-0.456271	0.0139704	2.14967	-0.533741	-0.0823596	1.8394	-0.472003	-0.0255822	2.07808	-0.434913	-0.0823596	1.8394	-0.472003	0.124557
304	-0.0109586	2.15031	-0.527115	-0.0622841	1.77397	-0.452304	-0.0109586	2.15031	-0.527115	-0.0684301	1.8417	-0.471369	-0.0466179	2.07573	-0.42854	-0.0684301	1.8417	-0.471369	0.124392
305	-0.0355197	2.15021	-0.519922	-0.0451813	1.77296	-0.44893	-0.0355197	2.15021	-0.519922	-0.0540846	1.84341	-0.471156	-0.0671829	2.07281	-0.421856	-0.0540846	1.84341	-0.471156	0.123729
306	-0.0595847	2.14932	-0.512223	-0.0276863	1.77163	-0.446237	-0.0595847	2.14932	-0.512223	-0.0392935	1.84448	-0.471374	-0.0871514	2.06947	-0.415065	-0.0392935	1.84448	-0.471374	0.123209
307	-0.0829703	2.14776	-0.504304	-0.00980109	1.76991	-0.444251	-0.0829703	2.14776	-0.504304	-0.0240646	1.845	-0.472074	-0.10647	2.06565	-0.408178	-0.0240646	1.845	-0.472074	0.12308
308	-0.105531	2.14566	-0.496441	0.00846633	1.76774	-0.442978	-0.105531	2.14566	-0.496441	-0.00843312	1.84506	-0.47331	-0.125076	2.06131	-0.401242	-0.00843312	1.84506	-0.47331	0.123064
309	-0.12718	2.143	-0.488783	0.0270756	1.76515	-0.442438	-0.12718	2.143	-0.488783	0.00756503	1.84467	-0.475086	-0.14288	2.0565	-0.394447	0.00756503	1.84467	-0.475086	0.122661
310	-0.147858	2.13969	-0.481381	0.0459435	1.76227	-0.442677	-0.147858	2.13969	-0.481381	0.0239058	1.84372	-0.477351	-0.159806	2.05135	-0.388089	0.0239058	1.84372	-0.477351	0.122039
311	-0.167502	2.13572	-0.474402	0.0649913	1.75914	-0.443685	-0.167502	2.13572	-0.474402	0.040534	1.8422	-0.480072	-0.175828	2.04591	-0.382336	0.040534	1.8422	-0.480072	0.121795
312	-0.186066	2.13121	-0.468148	0.0841719	1.75567	-0.445369	-0.186066	2.13121	-0.468148	0.0573424	1.84025	-0.483261	-0.190952	2.04004	-0.377202	0.0573424	1.84025	-0.483261	0.121157
313	-0.203554	2.12603	-0.462638	0.103361	1.75199	-0.447723	-0.203554	2.12603	-0.462638	0.0742867	1.83777	-0.486812	-0.205177	2.03387	-0.372953	0.0742867	1.83777	-0.486812	0.120295
314	-0.219981	2.12016	-0.457992	0.122462	1.74815	-0.45068	-0.219981	2.12016	-0.457992	0.091291	1.83476	-0.490649	-0.218539	2.02739	-0.369716	0.091291	1.83476	-0.490649	0.120007
315	-0.235393	2.11379	-0.454495	0.141449	1.74402	-0.454072	-0.235393	2.11379	-0.454495	0.10821	1.83144	-0.494774	-0.231084	2.02041	-0.367408	0.10821	1.83144	-0.494774	0.118988
316	-0.249845	2.10666	-0.451995	0.160154	1.73987	-0.457908	-0.249845	2.10666	-0.451995	0.125048	1.82761	-0.498995	-0.24288	2.01315	-0.366333	0.125048	1.82761	-0.498995	0.117732
317	-0.263408	2.0988	-0.450574	0.178508	1.73574	-0.462074	-0.263408	2.0988	-0.450574	0.141732	1.82334	-0.503229	-0.254006	2.00557	-0.36651	0.141732	1.82334	-0.503229	0.117714
318	-0.276212	2.09058	-0.450598	0.196597	1.73134	-0.466303	-0.276212	2.09058	-0.450598	0.158047	1.81906	-0.507548	-0.264502	1.9973	-0.367629	0.158047	1.81906	-0.507548	0.116531
319	-0.288307	2.08157	-0.451664	0.21419	1.72718	-0.47069	-0.288307	2.08157	-0.451664	0.174122	1.81441	-0.511661	-0.274496	1.98877	-0.370098	0.174122	1.81441	-0.511661	0.115591
320	-0.299807	2.07196	-0.453915	0.231321	1.72315	-0.475062	-0.299807	2.07196	-0.453915	0.189843	1.80964	-0.515558	-0.284054	1.97981	-0.373739	0.189843	1.80964	-0.515558	0.115195
321	-0.310836	2.06191	-0.457435	0.248028	1.71923	-0.479266	-0.310836	2.06191	-0.457435	0.205113	1.80497	-0.519215	-0.293225	1.97028	-0.378393	0.205113	1.80497	-0.519215	0.114714
322	-0.321468	2.05132	-0.462079	0.264253	1.71559	-0.483266	-0.321468	2.05132	-0.462079	0.219949	1.80039	-0.52251	-0.302092	1.96029	-0.384097	0.219949	1.80039	-0.52251	0.114399
323	-0.33179	2.04025	-0.467796	0.280001	1.7123	-0.486984	-0.33179	2.04025	-0.467796	0.234322	1.79601	-0.52538	-0.310711	1.94982	-0.390763	0.234322	1.79601	-0.52538	0.114187
324	-0.341867	2.0287	-0.474494	0.295268	1.70945	-0.490362	-0.341867	2.0287	-0.474494	0.248221	1.79192	-0.527757	-0.319129	1.9389	-0.398316	0.248221	1.79192	-0.527757	0.11369
325	-0.351725	2.01658	-0.481995	0.310001	1.70724	-0.493395	-0.351725	2.01658	-0.481995	0.261686	1.78811	-0.529547	-0.327405	1.92762	-0.406746	0.261686	1.78811	-0.529547	0.113891
326	-0.361453	2.0041	-0.490363	0.324311	1.70557	-0.495964	-0.361453	2.0041	-0.490363	0.274597	1.78486	-0.530788	-0.335503	1.9158	-0.415777	0.274597	1.78486	-0.530788	0.113464
327	-0.370995	1.99104	-0.499271	0.338058	1.70474	-0.498145	-0.370995	1.99104	-0.499271	0.287075	1.78203	-0.531345	-0.343495	1.9037	-0.425505	0.287075	1.78203	-0.531345	0.112779
328	-0.380339	1.97741	-0.508591	0.351225	1.70484	-0.499924	-0.380339	1.97741	-0.508591	0.299109	1.77971	-0.531201	-0.351376	1.89135	-0.435805	0.299109	1.77971	-0.531201	0.112756
329	-0.38953	1.96343	-0.518371	0.363928	1.70577	-0.501221	-0.38953	1.96343	-0.518371	0.310546	1.77818	-0.530429	-0.359042	1.87855	-0.446362	0.310546	1.77818	-0.530429	0.112105
330	-0.398445	1.94893	-0.528278	0.376001	1.7078	-0.502132	-0.398445	1.94893	-0.528278	0.321492	1.77734	-0.528956	-0.366525	1.86558	-0.457227	0.321492	1.77734	-0.528956	0.111252
331	-0.40702	1.93397	-0.538176	0.387416	1.711	-0.502674	-0.40702	1.93397	-0.538176	0.3319	1.77729	-0.526816	-0.373762	1.85247	-0.468238	0.3319	1.77729	-0.526816	0.110426
332	-0.415192	1.91866	-0.547961	0.398162	1.71539	-0.502866	-0.415192	1.91866	-0.547961	0.341687	1.77818	-0.524074	-0.380655	1.83923	-0.479194	0.341687	1.77818	-0.524074	0.110093
333	-0.422917	1.90322	-0.557584	0.408274	1.72094	-0.502733	-0.422917	1.90322	-0.557584	0.350706	1.7802	-0.520817	-0.387059	1.82585	-0.489835	0.350706	1.7802	-0.520817	0.109144
334	-0.429997	1.88756	-0.566715	0.41754	1.72788	-0.502393	-0.429997	1.88756	-0.566715	0.359038	1.78326	-0.517067	-0.392964	1.81262	-0.500181	0.359038	1.78326	-0.517067	0.110458
335	-0.436581	1.87234	-0.57568	0.426315	1.73586	-0.501831	-0.436581	1.87234	-0.57568	0.366183	1.78782	-0.513008	-0.397988	1.79917	-0.509608	0.366183	1.78782	-0.513008	0.112175
336	-0.442466	1.85747	-0.584151	0.434383	1.74512	-0.50122	-0.442466	1.85747	-0.584151	0.372202	1.79376	-0.508651	-0.402101	1.78586	-0.518158	0.372202	1.79376	-0.508651	0.11356
337	-0.447408	1.8429	-0.59179	0.44148	1.75583	-0.500705	-0.447408	1.8429	-0.59179	0.377194	1.80093	-0.504052	-0.405305	1.7731	-0.525909	0.377194	1.80093	-0.504052	0.11479
338	-0.451257	1.82872	-0.598437	0.447479	1.76801	-0.500386	-0.451257	1.82872	-0.598437	0.381124	1.8093	-0.499318	-0.407525	1.76111	-0.532794	0.381124	1.8093	-0.499318	0.116085
339	-0.45391	1.81515	-0.604018	0.452315	1.7816	-0.500353	-0.45391	1.81515	-0.604018	0.383894	1.81887	-0.494563	-0.408653	1.75005	-0.538698	0.383894	1.81887	-0.494563	0.116833
340	-0.455195	1.80225	-0.608361	0.455799	1.79656	-0.500672	-0.455195	1.80225	-0.608361	0.385542	1.82954	-0.489912	-0.408679	1.74018	-0.543651	0.385542	1.82954	-0.489912	0.116921
341	-0.454982	1.79014	-0.611366	0.457786	1.81277	-0.501374	-0.454982	1.79014	-0.611366	0.386078	1.84122	-0.485503	-0.40759	1.73167	-0.547664	0.386078	1.84122	-0.485503	0.116997
342	-0.453276	1.77905	-0.61311	0.458305	1.83001	-0.502504	-0.453276	1.77905	-0.61311	0.385359	1.85384	-0.481434	-0.405282	1.72455	-0.550624	0.385359	1.85384	-0.481434	0.116885
343	-0.450047	1.7691	-0.613606	0.457305	1.84808	-0.50408	-0.450047	1.7691	-0.613606	0.383347	1.86729	-0.477792	-0.401739	1.71888	-0.552536	0.383347	1.86729	-0.477792	0.116849
344	-0.445329	1.76041	-0.612936	0.454799	1.86674	-0.506119	-0.445329	1.76041	-0.612936	0.379972	1.88139	-0.474624	-0.396936	1.71466	-0.553392	0.379972	1.88139	-0.474624	0.116774
345	-0.439148	1.75302	-0.611156	0.450762	1.88579	-0.508608	-0.439148	1.75302	-0.611156	0.375229	1.89595	-0.47197	-0.390911	1.71191	-0.553255	0.375229	1.89595	-0.47197	0.116616
346	-0.431555	1.74693	-0.608341	0.445181	1.90498	-0.511508	-0.431555	1.74693	-0.608341	0.369138	1.91079	-0.469853	-0.383729	1.7106	-0.552214	0.369138	1.91079	-0.469853	0.116333
347	-0.422627	1.74211	-0.604579	0.438054	1.92409	-0.514761	-0.422627	1.74211	-0.604579	0.361738	1.92569	-0.468277	-0.375481	1.71066	-0.550375	0.361738	1.92569	-0.468277	0.115771
348	-0.41245	1.7385	-0.599959	0.429372	1.94291	-0.518273	-0.41245	1.7385	-0.599959	0.353101	1.94047	-0.46725	-0.366287	1.71201	-0.547869	0.353101	1.94047	-0.46725	0.115292
349	-0.401187	1.73606	-0.594641	0.419236	1.96124	-0.522005	-0.401187	1.73606	-0.594641	0.343215	1.95495	-0.466698	-0.356224	1.71451	-0.544768	0.343215	1.95495	-0.466698	0.116349
350	-0.389163	1.73475	-0.588947	0.408021	1.97898	-0.526126	-0.389163	1.73475	-0.588947	0.331814	1.96894	-0.466314	-0.34523	1.71796	-0.540988	0.331814	1.96894	-0.466314	0.118297
351	-0.376496	1.73441	-0.582961	0.395769	1.99603	-0.530593	-0.376496	1.73441	-0.582961	0.318979	1.98226	-0.465994	-0.333456	1.72227	-0.536676	0.318979	1.98226	-0.465994	0.118635
352	-0.363034	1.73483	-0.576469	0.382027	2.01223	-0.534901	-0.363034	1.73483	-0.576469	0.305293	1.99489	-0.466081	-0.321328	1.72743	-0.532266	0.305293	1.99489	-0.466081	0.120133
353	-0.34912	1.73595	-0.569791	0.367229	2.02759	-0.539276	-0.34912	1.73595	-0.569791	0.290457	2.00668	-0.466182	-0.308764	1.73324	-0.527635	0.290457	2.00668	-0.466182	0.122021
354	-0.334862	1.73762	-0.562991	0.351417	2.04207	-0.543633	-0.334862	1.73762	-0.562991	0.274561	2.01757	-0.466217	-0.295898	1.7396	-0.522897	0.274561	2.01757	-0.466217	0.122417
355	-0.320183	1.73977	-0.555943	0.334273	2.05554	-0.5475	-0.320183	1.73977	-0.555943	0.258054	2.02764	-0.466487	-0.283023	1.74638	-0.518326	0.258054	2.02764	-0.466487	0.122531
356	-0.305245	1.74231	-0.548779	0.315962	2.06801	-0.550871	-0.305245	1.74231	-0.548779	0.240893	2.03687	-0.466835	-0.270161	1.75345	-0.513913	0.240893	2.03687	-0.466835	0.122554
357	-0.290175	1.74516	-0.541594	0.296622	2.07951	-0.553734	-0.290175	1.74516	-0.541594	0.223061	2.04523	-0.467112	-0.257338	1.76069	-0.509658	0.223061	2.04523	-0.467112	0.121221
358	-0.274956	1.7483	-0.534351	0.276107	2.08994	-0.55575	-0.274956	1.7483	-0.534351	0.204816	2.05285	-0.467497	-0.244682	1.76795	-0.50567	0.204816	2.05285	-0.467497	0.121094
359	-0.259816	1.75157	-0.527252	0.254879	2.09951	-0.557324	-0.259816	1.75157	-0.527252	0.185812	2.05953	-0.467438	-0.232048	1.77521	-0.501796	0.185812	2.05953	-0.467438	0.120238
360	-0.244694	1.75494	-0.520237	0.232791	2.10811	-0.558132	-0.244694	1.75494	-0.520237	0.166307	2.0654	-0.467114	-0.219537	1.78235	-0.49813	0.166307	2.0654	-0.467114	0.119608
361	-0.229642	1.75829	-0.513358	0.210003	2.11583	-0.558236	-0.229642	1.75829	-0.513358	0.146265	2.07041	-0.466332	-0.207109	1.78931	-0.494643	0.146265	2.07041	-0.466332	0.119346
362	-0.214671	1.76153	-0.50664	0.186635	2.12272	-0.557669	-0.214671	1.76153	-0.50664	0.125694	2.07451	-0.464943	-0.194733	1.79606	-0.491324	0.125694	2.07451	-0.464943	0.11795
363	-0.19969	1.7647	-0.50004	0.162549	2.12861	-0.556055	-0.19969	1.7647	-0.50004	0.104881	2.07789	-0.463224	-0.182453	1.80241	-0.488227	0.104881	2.07789	-0.463224	0.116721
364	-0.184718	1.76767	-0.49362	0.137965	2.13361	-0.553553	-0.184718	1.76767	-0.49362	0.0837661	2.08048	-0.460944	-0.170182	1.80835	-0.485312	0.0837661	2.08048	-0.460944	0.116066
365	-0.169741	1.77031	-0.487412	0.113083	2.13781	-0.550322	-0.169741	1.77031	-0.487412	0.0623339	2.08217	-0.457899	-0.157845	1.81392	-0.482567	0.0623339	2.08217	-0.457899	0.116115
366	-0.154709	1.7725	-0.481433	0.0880517	2.14132	-0.546467	-0.154709	1.7725	-0.481433	0.0406409	2.08293	-0.453977	-0.145392	1.81913	-0.480016	0.0406409	2.08293	-0.453977	0.115157
367	-0.139522	1.77438	-0.475701	0.062783	2.14391	-0.541623	-0.139522	1.77438	-0.475701	0.0189993	2.08302	-0.449575	-0.132811	1.82375	-0.477689	0.0189993	2.08302	-0.449575	0.114379
368	-0.124146	1.77585	-0.47027	0.0374929	2.14569	-0.535986	-0.124146	1.77585	-0.47027	-0.0025641	2.08238	-0.444574	-0.120022	1.82783	-0.475601	-0.0025641	2.08238	-0.444574	0.113849
369	-0.108528	1.77686	-0.465187	0.0123529	2.14674	-0.5297	-0.108528	1.77686	-0.465187	-0.0239647	2.08101	-0.438955	-0.106966	1.83139	-0.473786	-0.0239647	2.08101	-0.438955	0.113213
370	-0.0926142	1.77741	-0.460513	-0.0125205	2.14705	-0.522797	-0.0926142	1.77741	-0.460513	-0.0450561	2.07899	-0.432857	-0.0935913	1.83439	-0.472278	-0.0450561	2.07899	-0.432857	0.112435
371	-0.0763635	1.77753	-0.456317	-0.0369909	2.14661	-0.515366	-0.0763635	1.77753	-0.456317	-0.0657117	2.07641	-0.426412	-0.0798494	1.8368	-0.47111	-0.0657117	2.07641	-0.426412	0.111708
372	-0.0597432	1.77721	-0.452662	-0.060902	2.1455	-0.507581	-0.0597432	1.77721	-0.452662	-0.0858341	2.07329	-0.419708	-0.0657017	1.83865	-0.470329	-0.0858341	2.07329	-0.419708	0.111147
373	-0.0427289	1.77642	-0.4496	-0.0841103	2.14378	-0.49964	-0.0427289	1.77642	-0.4496	-0.10533	2.06964	-0.412841	-0.0511264	1.83997	-0.469987	-0.10533	2.06964	-0.412841	0.111051
374	-0.0253007	1.77511	-0.44716	-0.106484	2.14155	-0.491801	-0.0253007	1.77511	-0.44716	-0.124123	2.06542	-0.405881	-0.0361268	1.84085	-0.470147	-0.124123	2.06542	-0.405881	0.110426
375	-0.00749023	1.77346	-0.445441	-0.12797	2.13865	-0.484032	-0.00749023	1.77346	-0.445441	-0.142089	2.06085	-0.399199	-0.0206862	1.84115	-0.47079	-0.142089	2.06085	-0.399199	0.109978
376	0.0106847	1.77141	-0.44445	-0.14847	2.13517	-0.476605	0.0106847	1.77141	-0.44445	-0.159194	2.05588	-0.392866	-0.00483585	1.84095	-0.471958	-0.159194	2.05588	-0.392866	0.110616
377	0.0292341	1.76877	-0.444115	-0.167906	2.13137	-0.469941	0.0292341	1.76877	-0.444115	-0.175425	2.05026	-0.386797	0.0113323	1.84046	-0.473745	-0.175425	2.05026	-0.386797	0.110534
378	0.0480395	1.76584	-0.444541	-0.186296	2.12692	-0.463868	0.0480395	1.76584	-0.444541	-0.190722	2.04433	-0.381482	0.0278249	1.83942	-0.476035	-0.190722	2.04433	-0.381482	0.11054
379	0.06704	1.76258	-0.445684	-0.203627	2.12188	-0.458598	0.06704	1.76258	-0.445684	-0.205104	2.03802	-0.376992	0.0445647	1.8379	-0.478821	-0.205104	2.03802	-0.376992	0.110381
380	0.0861426	1.75905	-0.447518	-0.21992	2.11621	-0.454227	0.0861426	1.75905	-0.447518	-0.218601	2.03135	-0.373481	0.0614876	1.83588	-0.482044	-0.218601	2.03135	-0.373481	0.110683
381	0.1053	1.75516	-0.449926	-0.235219	2.11003	-0.450987	0.1053	1.75516	-0.449926	-0.231257	2.02417	-0.370916	0.0784718	1.83348	-0.485702	-0.231257	2.02417	-0.370916	0.110745
382	0.124389	1.75105	-0.452881	-0.249589	2.10322	-0.448845	0.124389	1.75105	-0.452881	-0.243136	2.01658	-0.369482	0.095466	1.83064	-0.489676	-0.243136	2.01658	-0.369482	0.111084
383	0.14335	1.74667	-0.456261	-0.263112	2.09586	-0.447929	0.14335	1.74667	-0.456261	-0.254302	2.0085	-0.369155	0.11236	1.82746	-0.493918	-0.254302	2.0085	-0.369155	0.111681
384	0.162117	1.74207	-0.459956	-0.275886	2.08799	-0.44829	0.162117	1.74207	-0.459956	-0.264827	1.99989	-0.369937	0.12906	1.824	-0.498351	-0.264827	1.99989	-0.369937	0.112852
