iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
129	0.470933	1.12606	-0.724305	-0.570467	1.51121	-0.580543	0.470933	1.12606	-0.724305	-0.387748	1.89799	-0.499663	0.335231	1.74196	-0.515818	-0.387748	1.89799	-0.499663	0.02779
130	0.480289	1.13278	-0.728266	-0.574795	1.49255	-0.587388	0.480289	1.13278	-0.728266	-0.395417	1.88379	-0.510079	0.346837	1.7424	-0.515628	-0.395417	1.88379	-0.510079	0.0283375
131	0.488954	1.1411	-0.731314	-0.578701	1.47271	-0.59365	0.488954	1.1411	-0.731314	-0.402652	1.86941	-0.520309	0.357853	1.7438	-0.514915	-0.402652	1.86941	-0.520309	0.0296051
132	0.497015	1.15058	-0.733729	-0.582266	1.45141	-0.59928	0.497015	1.15058	-0.733729	-0.409351	1.85497	-0.530198	0.368233	1.74626	-0.513717	-0.409351	1.85497	-0.530198	0.0310223
133	0.504421	1.16133	-0.735624	-0.585399	1.42871	-0.604155	0.504421	1.16133	-0.735624	-0.415401	1.84058	-0.539595	0.377921	1.74984	-0.512088	-0.415401	1.84058	-0.539595	0.0320243
134	0.511	1.17391	-0.736934	-0.587867	1.40505	-0.60811	0.511	1.17391	-0.736934	-0.420686	1.82639	-0.548353	0.386855	1.75463	-0.510097	-0.420686	1.82639	-0.548353	0.0336093
135	0.516747	1.18802	-0.737934	-0.589689	1.3803	-0.611079	0.516747	1.18802	-0.737934	-0.425087	1.81256	-0.556338	0.394963	1.76068	-0.507825	-0.425087	1.81256	-0.556338	0.0347998
136	0.521465	1.20413	-0.738577	-0.590645	1.35495	-0.612927	0.521465	1.20413	-0.738577	-0.428486	1.79926	-0.563431	0.402167	1.76805	-0.505363	-0.428486	1.79926	-0.563431	0.0363017
137	0.525074	1.2221	-0.739057	-0.5907	1.32906	-0.613595	0.525074	1.2221	-0.739057	-0.430775	1.78667	-0.569529	0.408387	1.77677	-0.502812	-0.430775	1.78667	-0.569529	0.0379504
138	0.52745	1.24187	-0.739506	-0.589788	1.30281	-0.613023	0.52745	1.24187	-0.739506	-0.431858	1.77495	-0.574555	0.41354	1.78682	-0.500273	-0.431858	1.77495	-0.574555	0.0395289
139	0.528434	1.26352	-0.739981	-0.587813	1.2765	-0.611166	0.528434	1.26352	-0.739981	-0.431656	1.76426	-0.578453	0.417545	1.79818	-0.497849	-0.431656	1.76426	-0.578453	0.0415726
140	0.527948	1.28665	-0.7407	-0.584812	1.25007	-0.608024	0.527948	1.28665	-0.7407	-0.430112	1.75473	-0.581197	0.420326	1.81079	-0.495638	-0.430112	1.75473	-0.581197	0.0427862
141	0.525728	1.31172	-0.741439	-0.580577	1.22431	-0.603573	0.525728	1.31172	-0.741439	-0.427195	1.74647	-0.582788	0.421813	1.82455	-0.493727	-0.427195	1.74647	-0.582788	0.0445748
142	0.521734	1.33812	-0.742424	-0.575222	1.19903	-0.597871	0.521734	1.33812	-0.742424	-0.422898	1.73956	-0.583252	0.421947	1.83933	-0.492188	-0.422898	1.73956	-0.583252	0.0419316
143	0.51532	1.36832	-0.742251	-0.567911	1.17749	-0.590927	0.51532	1.36832	-0.742251	-0.417244	1.73402	-0.582641	0.420682	1.85496	-0.491078	-0.417244	1.73402	-0.582641	0.0380723
144	0.506394	1.40226	-0.740628	-0.558547	1.16068	-0.582923	0.506394	1.40226	-0.740628	-0.410284	1.72986	-0.581031	0.417985	1.87125	-0.490432	-0.410284	1.72986	-0.581031	0.0357316
145	0.495221	1.43815	-0.738134	-0.547564	1.14757	-0.574075	0.495221	1.43815	-0.738134	-0.402092	1.72704	-0.578515	0.413841	1.888	-0.490268	-0.402092	1.72704	-0.578515	0.0333169
146	0.481885	1.47529	-0.734801	-0.535085	1.13817	-0.564569	0.481885	1.47529	-0.734801	-0.392765	1.7255	-0.575197	0.40825	1.90499	-0.490581	-0.392765	1.7255	-0.575197	0.0312428
147	0.466533	1.51279	-0.730776	-0.521304	1.13217	-0.554587	0.466533	1.51279	-0.730776	-0.382419	1.72514	-0.571193	0.401226	1.92201	-0.491346	-0.382419	1.72514	-0.571193	0.03045
148	0.449386	1.54939	-0.726462	-0.50657	1.12846	-0.544272	0.449386	1.54939	-0.726462	-0.371181	1.72587	-0.566622	0.3928	1.93886	-0.492524	-0.371181	1.72587	-0.566622	0.0301291
149	0.430575	1.58443	-0.721971	-0.491063	1.12652	-0.533751	0.430575	1.58443	-0.721971	-0.359187	1.72756	-0.5616	0.383014	1.95535	-0.49406	-0.359187	1.72756	-0.5616	0.030481
150	0.410229	1.61726	-0.717446	-0.47498	1.12567	-0.523128	0.410229	1.61726	-0.717446	-0.346572	1.7301	-0.556239	0.371922	1.97131	-0.495887	-0.346572	1.7301	-0.556239	0.0307239
151	0.388422	1.6477	-0.712786	-0.458371	1.12579	-0.512517	0.388422	1.6477	-0.712786	-0.333469	1.73334	-0.550644	0.359583	1.98662	-0.497931	-0.333469	1.73334	-0.550644	0.0308332
152	0.365239	1.67562	-0.707886	-0.441272	1.12679	-0.502032	0.365239	1.67562	-0.707886	-0.320003	1.73719	-0.544904	0.346063	2.00118	-0.500113	-0.320003	1.73719	-0.544904	0.0311855
153	0.340772	1.7008	-0.702746	-0.423767	1.12828	-0.491758	0.340772	1.7008	-0.702746	-0.306288	1.74151	-0.539101	0.331428	2.01489	-0.50235	-0.306288	1.74151	-0.539101	0.0318486
154	0.315097	1.72303	-0.697373	-0.405924	1.12982	-0.481762	0.315097	1.72303	-0.697373	-0.29242	1.74621	-0.533299	0.315745	2.02773	-0.504559	-0.29242	1.74621	-0.533299	0.0323075
155	0.288279	1.7424	-0.691644	-0.387719	1.1314	-0.472135	0.288279	1.7424	-0.691644	-0.278482	1.75119	-0.527552	0.299079	2.03966	-0.506655	-0.278482	1.75119	-0.527552	0.0328342
156	0.260376	1.75887	-0.685513	-0.36915	1.1328	-0.462946	0.260376	1.75887	-0.685513	-0.264536	1.75634	-0.521897	0.281494	2.05066	-0.508556	-0.264536	1.75634	-0.521897	0.0337637
157	0.231427	1.77236	-0.679011	-0.35024	1.13355	-0.454236	0.231427	1.77236	-0.679011	-0.250629	1.7616	-0.516365	0.263047	2.06075	-0.51018	-0.250629	1.7616	-0.516365	0.033997
158	0.201505	1.78316	-0.671934	-0.330853	1.13407	-0.446127	0.201505	1.78316	-0.671934	-0.236787	1.76686	-0.510974	0.243798	2.06993	-0.511449	-0.236787	1.76686	-0.510974	0.0338643
159	0.170694	1.79148	-0.664191	-0.310902	1.13451	-0.438725	0.170694	1.79148	-0.664191	-0.223022	1.77206	-0.505736	0.223803	2.0782	-0.512286	-0.223022	1.77206	-0.505736	0.0340742
160	0.139044	1.79726	-0.655848	-0.290378	1.13449	-0.432075	0.139044	1.79726	-0.655848	-0.209328	1.77712	-0.500661	0.203118	2.08559	-0.512621	-0.209328	1.77712	-0.500661	0.0342919
161	0.106624	1.80059	-0.646911	-0.269221	1.1339	-0.426256	0.106624	1.80059	-0.646911	-0.195686	1.78196	-0.495754	0.181803	2.0921	-0.512384	-0.195686	1.78196	-0.495754	0.0341286
162	0.0735511	1.80172	-0.637342	-0.247338	1.13296	-0.421385	0.0735511	1.80172	-0.637342	-0.182066	1.78653	-0.491024	0.159923	2.09774	-0.511518	-0.182066	1.78653	-0.491024	0.0345113
163	0.039866	1.80056	-0.627274	-0.224721	1.13116	-0.417502	0.039866	1.80056	-0.627274	-0.168427	1.79076	-0.486481	0.137549	2.10252	-0.509972	-0.168427	1.79076	-0.486481	0.0341165
164	0.00577379	1.79753	-0.616654	-0.201267	1.12909	-0.414766	0.00577379	1.79753	-0.616654	-0.154719	1.7946	-0.482142	0.114761	2.10646	-0.507705	-0.154719	1.7946	-0.482142	0.0340683
165	-0.02863	1.79266	-0.605628	-0.176975	1.12644	-0.413241	-0.02863	1.79266	-0.605628	-0.14089	1.79801	-0.47803	0.0916489	2.10955	-0.504695	-0.14089	1.79801	-0.47803	0.0336199
166	-0.0631278	1.78627	-0.594261	-0.151817	1.12353	-0.413049	-0.0631278	1.78627	-0.594261	-0.126881	1.80095	-0.474175	0.0683138	2.11182	-0.500933	-0.126881	1.80095	-0.474175	0.033493
167	-0.0975911	1.77843	-0.582728	-0.12582	1.12009	-0.414248	-0.0975911	1.77843	-0.582728	-0.112636	1.8034	-0.470615	0.0448661	2.11329	-0.496432	-0.112636	1.8034	-0.470615	0.033088
168	-0.131778	1.76946	-0.571152	-0.0990163	1.11638	-0.416935	-0.131778	1.76946	-0.571152	-0.0981017	1.80535	-0.467397	0.0214257	2.11399	-0.491227	-0.0981017	1.80535	-0.467397	0.0330408
169	-0.16555	1.75943	-0.559737	-0.0714684	1.11213	-0.421147	-0.16555	1.75943	-0.559737	-0.0832292	1.80679	-0.464571	-0.00188034	2.11395	-0.485377	-0.0832292	1.80679	-0.464571	0.0322235
170	-0.198535	1.74892	-0.548588	-0.0432786	1.10806	-0.426966	-0.198535	1.74892	-0.548588	-0.0679799	1.80772	-0.46219	-0.0249208	2.11321	-0.478962	-0.0679799	1.80772	-0.46219	0.031875
171	-0.230607	1.73795	-0.537934	-0.0145659	1.1038	-0.434372	-0.230607	1.73795	-0.537934	-0.052326	1.80815	-0.460307	-0.047564	2.11181	-0.47209	-0.052326	1.80815	-0.460307	0.0311805
172	-0.261475	1.72692	-0.527927	0.014505	1.09973	-0.443357	-0.261475	1.72692	-0.527927	-0.0362541	1.8081	-0.458972	-0.0696819	2.10979	-0.464887	-0.0362541	1.8081	-0.458972	0.0304249
173	-0.290919	1.71608	-0.518731	0.0437493	1.09596	-0.453857	-0.290919	1.71608	-0.518731	-0.0197662	1.80758	-0.458227	-0.0911546	2.1072	-0.457499	-0.0197662	1.80758	-0.458227	0.029672
174	-0.318757	1.70564	-0.5105	0.072969	1.09252	-0.465769	-0.318757	1.70564	-0.5105	-0.00288097	1.8066	-0.458101	-0.111875	2.10406	-0.450087	-0.00288097	1.8066	-0.458101	0.0289295
175	-0.344839	1.69574	-0.503359	0.101958	1.08947	-0.478956	-0.344839	1.69574	-0.503359	0.0143661	1.80519	-0.458611	-0.131751	2.10042	-0.442819	0.0143661	1.80519	-0.458611	0.027712
176	-0.368919	1.68675	-0.497368	0.13045	1.08726	-0.493226	-0.368919	1.68675	-0.497368	0.0319239	1.80334	-0.459757	-0.150714	2.09627	-0.435869	0.0319239	1.80334	-0.459757	0.0273793
177	-0.391163	1.67831	-0.492658	0.158345	1.08513	-0.50841	-0.391163	1.67831	-0.492658	0.0497275	1.80109	-0.461519	-0.168713	2.09165	-0.429404	0.0497275	1.80109	-0.461519	0.0261463
178	-0.411283	1.67092	-0.489187	0.185335	1.08393	-0.524238	-0.411283	1.67092	-0.489187	0.0677012	1.79844	-0.463863	-0.185725	2.08654	-0.423586	0.0677012	1.79844	-0.463863	0.0256611
179	-0.429503	1.66417	-0.48701	0.211357	1.08299	-0.54052	-0.429503	1.66417	-0.48701	0.0857619	1.79542	-0.466733	-0.201748	2.08094	-0.418559	0.0857619	1.79542	-0.466733	0.0247908
180	-0.445756	1.65821	-0.486063	0.23621	1.08269	-0.556984	-0.445756	1.65821	-0.486063	0.103823	1.79205	-0.47006	-0.216803	2.07486	-0.414451	0.103823	1.79205	-0.47006	0.0238692
181	-0.460111	1.653	-0.486279	0.259769	1.08312	-0.573375	-0.460111	1.653	-0.486279	0.121798	1.78837	-0.473764	-0.230932	2.06826	-0.411366	0.121798	1.78837	-0.473764	0.0231477
182	-0.472743	1.64831	-0.487597	0.281991	1.0841	-0.589482	-0.472743	1.64831	-0.487597	0.139606	1.78442	-0.477753	-0.244196	2.06116	-0.409385	0.139606	1.78442	-0.477753	0.0223865
183	-0.483774	1.64403	-0.489919	0.302822	1.08572	-0.605085	-0.483774	1.64403	-0.489919	0.157173	1.78026	-0.481931	-0.256667	2.05353	-0.408564	0.157173	1.78026	-0.481931	0.0218206
184	-0.493419	1.63992	-0.493163	0.322289	1.08785	-0.62002	-0.493419	1.63992	-0.493163	0.174432	1.77594	-0.486199	-0.268428	2.04537	-0.408932	0.174432	1.77594	-0.486199	0.0212794
185	-0.501843	1.63581	-0.497226	0.340412	1.09052	-0.634128	-0.501843	1.63581	-0.497226	0.191332	1.77154	-0.49046	-0.279569	2.03669	-0.410498	0.191332	1.77154	-0.49046	0.0217623
186	-0.509514	1.63102	-0.502126	0.357442	1.09287	-0.647482	-0.509514	1.63102	-0.502126	0.207829	1.76714	-0.494621	-0.290179	2.02749	-0.413246	0.207829	1.76714	-0.494621	0.0216355
187	-0.516389	1.62576	-0.507686	0.373308	1.09559	-0.659863	-0.516389	1.62576	-0.507686	0.223893	1.76281	-0.498592	-0.300346	2.01779	-0.417143	0.223893	1.76281	-0.498592	0.0219036
188	-0.522721	1.61969	-0.513854	0.388159	1.09843	-0.67128	-0.522721	1.61969	-0.513854	0.239503	1.75867	-0.502292	-0.31015	2.00758	-0.422138	0.239503	1.75867	-0.502292	0.0224242
189	-0.528699	1.61259	-0.520563	0.402118	1.1013	-0.681741	-0.528699	1.61259	-0.520563	0.254644	1.75478	-0.50565	-0.319663	1.99689	-0.428162	0.254644	1.75478	-0.50565	0.0234177
190	-0.534549	1.60412	-0.527775	0.415349	1.10393	-0.691335	-0.534549	1.60412	-0.527775	0.269308	1.75124	-0.508603	-0.328945	1.98573	-0.435136	0.269308	1.75124	-0.508603	0.0237825
191	-0.540148	1.59456	-0.535302	0.427778	1.10709	-0.69988	-0.540148	1.59456	-0.535302	0.283489	1.74815	-0.511097	-0.33804	1.97411	-0.442966	0.283489	1.74815	-0.511097	0.0245951
192	-0.545672	1.58359	-0.543098	0.439552	1.11054	-0.707486	-0.545672	1.58359	-0.543098	0.297183	1.74558	-0.513089	-0.346978	1.96204	-0.451549	0.297183	1.74558	-0.513089	0.0250256
193	-0.551028	1.57138	-0.551003	0.450628	1.11484	-0.714047	-0.551028	1.57138	-0.551003	0.31038	1.74364	-0.514551	-0.35577	1.94953	-0.460771	0.31038	1.74364	-0.514551	0.0260752
194	-0.556391	1.55755	-0.558983	0.461158	1.11962	-0.719751	-0.556391	1.55755	-0.558983	0.323069	1.74241	-0.515462	-0.36441	1.93661	-0.470507	0.323069	1.74241	-0.515462	0.0268618
195	-0.561652	1.54225	-0.566882	0.471089	1.12535	-0.724545	-0.561652	1.54225	-0.566882	0.335231	1.74196	-0.515818	-0.372873	1.92329	-0.480625	0.335231	1.74196	-0.515818	0.0276481
196	-0.566761	1.52547	-0.574573	0.480409	1.13223	-0.728458	-0.566761	1.52547	-0.574573	0.346837	1.7424	-0.515628	-0.381115	1.9096	-0.490984	0.346837	1.7424	-0.515628	0.0287263
197	-0.571728	1.50708	-0.581962	0.48914	1.14024	-0.731623	-0.571728	1.50708	-0.581962	0.357853	1.7438	-0.514915	-0.389075	1.89561	-0.501437	0.357853	1.7438	-0.514915	0.0296855
198	-0.576428	1.48722	-0.588898	0.497205	1.1497	-0.734055	-0.576428	1.48722	-0.588898	0.368233	1.74626	-0.513717	-0.396677	1.88138	-0.511833	0.368233	1.74626	-0.513717	0.0308111
199	-0.580803	1.46589	-0.595263	0.504561	1.16067	-0.735872	-0.580803	1.46589	-0.595263	0.377921	1.74984	-0.512088	-0.403829	1.86698	-0.522016	0.377921	1.74984	-0.512088	0.0319745
200	-0.584745	1.44317	-0.600924	0.511123	1.17334	-0.737159	-0.584745	1.44317	-0.600924	0.386855	1.75463	-0.510097	-0.410425	1.85254	-0.531832	0.386855	1.75463	-0.510097	0.0331596
201	-0.588136	1.41924	-0.605749	0.516784	1.18784	-0.738004	-0.588136	1.41924	-0.605749	0.394963	1.76068	-0.507825	-0.416355	1.83817	-0.54113	0.394963	1.76068	-0.507825	0.0349005
202	-0.590984	1.39394	-0.609662	0.521517	1.20389	-0.738678	-0.590984	1.39394	-0.609662	0.402167	1.76805	-0.505363	-0.421498	1.82403	-0.549766	0.402167	1.76805	-0.505363	0.0367735
203	-0.593183	1.36741	-0.612548	0.525198	1.22151	-0.739308	-0.593183	1.36741	-0.612548	0.408387	1.77677	-0.502812	-0.425737	1.81028	-0.557608	0.408387	1.77677	-0.502812	0.0377923
204	-0.594408	1.34043	-0.614235	0.52754	1.24144	-0.739696	-0.594408	1.34043	-0.614235	0.41354	1.78682	-0.500273	-0.428955	1.79708	-0.564539	0.41354	1.78682	-0.500273	0.0395951
205	-0.594738	1.31277	-0.614702	0.528527	1.26307	-0.740184	-0.594738	1.31277	-0.614702	0.417545	1.79818	-0.497849	-0.431046	1.78463	-0.57046	0.417545	1.79818	-0.497849	0.0409656
206	-0.593979	1.28496	-0.613861	0.527946	1.28666	-0.740696	-0.593979	1.28496	-0.613861	0.420326	1.81079	-0.495638	-0.431916	1.77307	-0.575298	0.420326	1.81079	-0.495638	0.0427537
207	-0.592154	1.25701	-0.611699	0.525722	1.31175	-0.741425	-0.592154	1.25701	-0.611699	0.421813	1.82455	-0.493727	-0.43149	1.76257	-0.579002	0.421813	1.82455	-0.493727	0.0446557
208	-0.589229	1.22908	-0.608207	0.521739	1.3381	-0.742436	-0.589229	1.22908	-0.608207	0.421947	1.83933	-0.492188	-0.429716	1.75325	-0.58155	0.421947	1.83933	-0.492188	0.0466538
209	-0.585193	1.20134	-0.603398	0.51589	1.36539	-0.743766	-0.585193	1.20134	-0.603398	0.420682	1.85496	-0.491078	-0.426564	1.74522	-0.582947	0.420682	1.85496	-0.491078	0.0402866
210	-0.578407	1.17979	-0.597162	0.507147	1.39826	-0.742761	-0.578407	1.17979	-0.597162	0.417985	1.87125	-0.490432	-0.422035	1.73853	-0.583224	0.417985	1.87125	-0.490432	0.0359539
211	-0.569455	1.1632	-0.589785	0.495906	1.43436	-0.740221	-0.569455	1.1632	-0.589785	0.413841	1.888	-0.490268	-0.416156	1.73323	-0.582439	0.413841	1.888	-0.490268	0.0336765
212	-0.558876	1.15018	-0.581493	0.482512	1.47163	-0.736881	-0.558876	1.15018	-0.581493	0.40825	1.90499	-0.490581	-0.408981	1.7293	-0.580668	0.40825	1.90499	-0.490581	0.0318893
213	-0.546878	1.14041	-0.572457	0.46712	1.50911	-0.73293	-0.546878	1.14041	-0.572457	0.401226	1.92201	-0.491346	-0.400589	1.7267	-0.578008	0.401226	1.92201	-0.491346	0.0307093
214	-0.533687	1.13341	-0.562839	0.449894	1.54589	-0.728562	-0.533687	1.13341	-0.562839	0.3928	1.93886	-0.492524	-0.391081	1.72537	-0.574566	0.3928	1.93886	-0.492524	0.0300713
215	-0.519505	1.12868	-0.552781	0.430982	1.58125	-0.723923	-0.519505	1.12868	-0.552781	0.383014	1.95535	-0.49406	-0.380575	1.7252	-0.570458	0.383014	1.95535	-0.49406	0.0294541
216	-0.504434	1.12607	-0.542427	0.410495	1.6148	-0.718985	-0.504434	1.12607	-0.542427	0.371922	1.97131	-0.495887	-0.3692	1.7261	-0.565802	0.371922	1.97131	-0.495887	0.0295558
217	-0.488692	1.12488	-0.53189	0.388572	1.64594	-0.713904	-0.488692	1.12488	-0.53189	0.359583	1.98662	-0.497931	-0.35709	1.72795	-0.560715	0.359583	1.98662	-0.497931	0.0298419
218	-0.472386	1.12477	-0.52128	0.365311	1.6744	-0.708666	-0.472386	1.12477	-0.52128	0.346063	2.00118	-0.500113	-0.344384	1.73061	-0.555308	0.346063	2.00118	-0.500113	0.0302159
219	-0.455596	1.12548	-0.510705	0.340794	1.70005	-0.703224	-0.455596	1.12548	-0.510705	0.331428	2.01489	-0.50235	-0.331211	1.73396	-0.549681	0.331428	2.01489	-0.50235	0.0307851
220	-0.438403	1.12668	-0.500253	0.315097	1.72274	-0.697556	-0.438403	1.12668	-0.500253	0.315745	2.02773	-0.504559	-0.317695	1.7379	-0.543926	0.315745	2.02773	-0.504559	0.0311973
221	-0.42082	1.12828	-0.490024	0.288284	1.74254	-0.691553	-0.42082	1.12828	-0.490024	0.299079	2.03966	-0.506655	-0.303948	1.74229	-0.538119	0.299079	2.03966	-0.506655	0.0318216
222	-0.402898	1.12993	-0.480091	0.260413	1.75938	-0.685205	-0.402898	1.12993	-0.480091	0.281494	2.05066	-0.508556	-0.290063	1.74704	-0.532323	0.281494	2.05066	-0.508556	0.0323113
223	-0.384618	1.13156	-0.470539	0.231538	1.77336	-0.678421	-0.384618	1.13156	-0.470539	0.263047	2.06075	-0.51018	-0.276119	1.75206	-0.526589	0.263047	2.06075	-0.51018	0.0327617
224	-0.365962	1.13305	-0.461444	0.201712	1.78456	-0.671149	-0.365962	1.13305	-0.461444	0.243798	2.06993	-0.511449	-0.262178	1.75724	-0.520953	0.243798	2.06993	-0.511449	0.0333832
225	-0.346923	1.13409	-0.452863	0.170975	1.79299	-0.663388	-0.346923	1.13409	-0.452863	0.223803	2.0782	-0.512286	-0.24828	1.7625	-0.515443	0.223803	2.0782	-0.512286	0.0336784
226	-0.327416	1.13483	-0.444893	0.1394	1.79886	-0.655053	-0.327416	1.13483	-0.444893	0.203118	2.08559	-0.512621	-0.234451	1.76776	-0.510078	0.203118	2.08559	-0.512621	0.0340122
227	-0.307395	1.13509	-0.437602	0.107049	1.80224	-0.646149	-0.307395	1.13509	-0.437602	0.181803	2.0921	-0.512384	-0.220698	1.77294	-0.504867	0.181803	2.0921	-0.512384	0.0340712
228	-0.286773	1.13499	-0.43109	0.0740258	1.80335	-0.636651	-0.286773	1.13499	-0.43109	0.159923	2.09774	-0.511518	-0.207015	1.77796	-0.49982	0.159923	2.09774	-0.511518	0.0340677
229	-0.265488	1.13448	-0.425441	0.0404335	1.80231	-0.626592	-0.265488	1.13448	-0.425441	0.137549	2.10252	-0.509972	-0.193379	1.78276	-0.494943	0.137549	2.10252	-0.509972	0.0342152
230	-0.243498	1.13336	-0.420725	0.00636704	1.79921	-0.616061	-0.243498	1.13336	-0.420725	0.114761	2.10646	-0.507705	-0.179759	1.78728	-0.490243	0.114761	2.10646	-0.507705	0.0342091
231	-0.220737	1.13168	-0.417047	-0.0280236	1.79426	-0.60512	-0.220737	1.13168	-0.417047	0.0916489	2.10955	-0.504695	-0.166111	1.79145	-0.485734	0.0916489	2.10955	-0.504695	0.0340254
232	-0.197153	1.12956	-0.414511	-0.0625579	1.78768	-0.593856	-0.197153	1.12956	-0.414511	0.0683138	2.11182	-0.500933	-0.152387	1.79522	-0.481431	0.0683138	2.11182	-0.500933	0.0339061
233	-0.172726	1.12691	-0.413205	-0.0970712	1.77965	-0.582413	-0.172726	1.12691	-0.413205	0.0448661	2.11329	-0.496432	-0.138531	1.79855	-0.47736	0.0448661	2.11329	-0.496432	0.0338174
234	-0.147447	1.12369	-0.413217	-0.131379	1.77036	-0.570944	-0.147447	1.12369	-0.413217	0.0214257	2.11399	-0.491227	-0.124486	1.80141	-0.473552	0.0214257	2.11399	-0.491227	0.0334814
235	-0.121324	1.12013	-0.414652	-0.165229	1.76013	-0.559591	-0.121324	1.12013	-0.414652	-0.00188034	2.11395	-0.485377	-0.110196	1.80377	-0.470047	-0.00188034	2.11395	-0.485377	0.0332286
236	-0.0944009	1.11618	-0.417577	-0.198422	1.74915	-0.548542	-0.0944009	1.11618	-0.417577	-0.0249208	2.11321	-0.478962	-0.0956073	1.80563	-0.466891	-0.0249208	2.11321	-0.478962	0.0327654
237	-0.0667471	1.11206	-0.42206	-0.230693	1.73777	-0.537965	-0.0667471	1.11206	-0.42206	-0.047564	2.11181	-0.47209	-0.0806734	1.80699	-0.464137	-0.047564	2.11181	-0.47209	0.0322304
238	-0.0384678	1.10788	-0.428136	-0.261809	1.72625	-0.528036	-0.0384678	1.10788	-0.428136	-0.0696819	2.10979	-0.464887	-0.0653571	1.80783	-0.461836	-0.0696819	2.10979	-0.464887	0.0318521
239	-0.00968688	1.10355	-0.435802	-0.291606	1.71474	-0.518942	-0.00968688	1.10355	-0.435802	-0.0911546	2.1072	-0.457499	-0.0496329	1.80818	-0.460043	-0.0911546	2.1072	-0.457499	0.0312319
240	0.0194314	1.09935	-0.44504	-0.319841	1.70355	-0.510816	0.0194314	1.09935	-0.44504	-0.111875	2.10406	-0.450087	-0.0334899	1.80805	-0.458805	-0.111875	2.10406	-0.450087	0.030256
241	0.0486784	1.09566	-0.455782	-0.346266	1.69302	-0.503764	0.0486784	1.09566	-0.455782	-0.131751	2.10042	-0.442819	-0.0169329	1.80745	-0.458163	-0.131751	2.10042	-0.442819	0.0295228
242	0.0778675	1.09229	-0.467916	-0.370824	1.68318	-0.497905	0.0778675	1.09229	-0.467916	-0.150714	2.09627	-0.435869	1.66027e-05	1.8064	-0.458144	-0.150714	2.09627	-0.435869	0.0286379
243	0.106775	1.08945	-0.481292	-0.39339	1.67417	-0.493292	0.106775	1.08945	-0.481292	-0.168713	2.09165	-0.429404	0.0173203	1.80491	-0.458762	-0.168713	2.09165	-0.429404	0.0277037
244	0.135181	1.08719	-0.495726	-0.413911	1.66607	-0.489951	0.135181	1.08719	-0.495726	-0.185725	2.08654	-0.423586	0.0349247	1.803	-0.460014	-0.185725	2.08654	-0.423586	0.0269044
245	0.162897	1.08544	-0.511015	-0.432431	1.65881	-0.487891	0.162897	1.08544	-0.511015	-0.201748	2.08094	-0.418559	0.0527627	1.80067	-0.461878	-0.201748	2.08094	-0.418559	0.026043
246	0.189726	1.08428	-0.526925	-0.448975	1.65235	-0.48707	0.189726	1.08428	-0.526925	-0.216803	2.07486	-0.414451	0.0707571	1.79796	-0.464315	-0.216803	2.07486	-0.414451	0.0251546
247	0.215499	1.08376	-0.543212	-0.463616	1.64665	-0.487424	0.215499	1.08376	-0.543212	-0.230932	2.06826	-0.411366	0.088824	1.79488	-0.467268	-0.230932	2.06826	-0.411366	0.0242558
248	0.240071	1.0839	-0.559625	-0.476463	1.64159	-0.48887	0.240071	1.0839	-0.559625	-0.244196	2.06116	-0.409385	0.106877	1.79146	-0.470665	-0.244196	2.06116	-0.409385	0.0233473
249	0.263335	1.08474	-0.575915	-0.487651	1.63704	-0.491307	0.263335	1.08474	-0.575915	-0.256667	2.05353	-0.408564	0.124829	1.78773	-0.474423	-0.256667	2.05353	-0.408564	0.0227005
250	0.285264	1.08607	-0.591886	-0.497413	1.63272	-0.494658	0.285264	1.08607	-0.591886	-0.268428	2.04537	-0.408932	0.142601	1.78374	-0.478451	-0.268428	2.04537	-0.408932	0.0219982
251	0.305811	1.08797	-0.607321	-0.505891	1.62851	-0.498805	0.305811	1.08797	-0.607321	-0.279569	2.03669	-0.410498	0.16012	1.77954	-0.482651	-0.279569	2.03669	-0.410498	0.0216464
252	0.325038	1.09019	-0.622094	-0.513355	1.62408	-0.503682	0.325038	1.09019	-0.622094	-0.290179	2.02749	-0.413246	0.177322	1.7752	-0.486925	-0.290179	2.02749	-0.413246	0.0216628
253	0.343042	1.09245	-0.636125	-0.520067	1.61908	-0.509227	0.343042	1.09245	-0.636125	-0.300346	2.01779	-0.417143	0.194156	1.77079	-0.491176	-0.300346	2.01779	-0.417143	0.0217037
254	0.359872	1.09483	-0.649303	-0.52617	1.6134	-0.515342	0.359872	1.09483	-0.649303	-0.31015	2.00758	-0.422138	0.210582	1.7664	-0.49531	-0.31015	2.00758	-0.422138	0.0220148
255	0.375641	1.09719	-0.661593	-0.531862	1.60678	-0.521962	0.375641	1.09719	-0.661593	-0.319663	1.99689	-0.428162	0.22657	1.7621	-0.499241	-0.319663	1.99689	-0.428162	0.0219808
256	0.390343	1.09999	-0.672844	-0.537137	1.59932	-0.528941	0.390343	1.09999	-0.672844	-0.328945	1.98573	-0.435136	0.242101	1.75799	-0.502888	-0.328945	1.98573	-0.435136	0.0225423
